name,type,lat,lon
7671,H,610000.0,6880000.0
7672,H,615000.0,6880000.0
7673,H,620000.0,6880000.0
7674,H,625000.0,6880000.0
7675,H,630000.0,6880000.0
7676,H,635000.0,6880000.0
7677,H,640000.0,6880000.0
7678,H,645000.0,6880000.0
7679,H,650000.0,6880000.0
7680,H,655000.0,6880000.0
7681,H,660000.0,6880000.0
7682,H,665000.0,6880000.0
7683,H,670000.0,6880000.0
7684,H,675000.0,6880000.0
7685,H,680000.0,6880000.0
7724,H,200000.0,6885000.0
7725,H,205000.0,6885000.0
7726,H,210000.0,6885000.0
7727,H,215000.0,6885000.0
7728,H,220000.0,6885000.0
7729,H,225000.0,6885000.0
7730,H,230000.0,6885000.0
7731,H,235000.0,6885000.0
7732,H,240000.0,6885000.0
7733,H,245000.0,6885000.0
7734,H,250000.0,6885000.0
7735,H,255000.0,6885000.0
7736,H,260000.0,6885000.0
7737,H,265000.0,6885000.0
7738,H,270000.0,6885000.0
7739,H,275000.0,6885000.0
7740,H,280000.0,6885000.0
7741,H,285000.0,6885000.0
7742,H,290000.0,6885000.0
7743,H,295000.0,6885000.0
7744,H,300000.0,6885000.0
7745,H,305000.0,6885000.0
7746,H,310000.0,6885000.0
7747,H,315000.0,6885000.0
7748,H,320000.0,6885000.0
7749,H,325000.0,6885000.0
7750,H,330000.0,6885000.0
7751,H,335000.0,6885000.0
7752,H,340000.0,6885000.0
7753,H,345000.0,6885000.0
7754,H,350000.0,6885000.0
7755,H,355000.0,6885000.0
7756,H,360000.0,6885000.0
7757,H,365000.0,6885000.0
7758,H,370000.0,6885000.0
7759,H,375000.0,6885000.0
7760,H,380000.0,6885000.0
7761,H,385000.0,6885000.0
7762,H,390000.0,6885000.0
7763,H,395000.0,6885000.0
7764,H,400000.0,6885000.0
7765,H,405000.0,6885000.0
7766,H,410000.0,6885000.0
7767,H,415000.0,6885000.0
7768,H,420000.0,6885000.0
7769,H,425000.0,6885000.0
7770,H,430000.0,6885000.0
7771,H,435000.0,6885000.0
7772,H,440000.0,6885000.0
7773,H,445000.0,6885000.0
7774,H,450000.0,6885000.0
7775,H,455000.0,6885000.0
7776,H,460000.0,6885000.0
7777,H,465000.0,6885000.0
7778,H,470000.0,6885000.0
7779,H,475000.0,6885000.0
7780,H,480000.0,6885000.0
7781,H,485000.0,6885000.0
7782,H,490000.0,6885000.0
7783,H,495000.0,6885000.0
7784,H,500000.0,6885000.0
7785,H,505000.0,6885000.0
7786,H,510000.0,6885000.0
7787,H,515000.0,6885000.0
7788,H,520000.0,6885000.0
7789,H,525000.0,6885000.0
7790,H,530000.0,6885000.0
7791,H,535000.0,6885000.0
7792,H,540000.0,6885000.0
7793,H,545000.0,6885000.0
7794,H,550000.0,6885000.0
7795,H,555000.0,6885000.0
7796,H,560000.0,6885000.0
7797,H,565000.0,6885000.0
7798,H,570000.0,6885000.0
7799,H,575000.0,6885000.0
7800,H,580000.0,6885000.0
7801,H,585000.0,6885000.0
7802,H,590000.0,6885000.0
7803,H,595000.0,6885000.0
7804,H,600000.0,6885000.0
7805,H,605000.0,6885000.0
7806,H,610000.0,6885000.0
7807,H,615000.0,6885000.0
7808,H,620000.0,6885000.0
7809,H,625000.0,6885000.0
7810,H,630000.0,6885000.0
7811,H,635000.0,6885000.0
7812,H,640000.0,6885000.0
7813,H,645000.0,6885000.0
7814,H,650000.0,6885000.0
7815,H,655000.0,6885000.0
7816,H,660000.0,6885000.0
7817,H,665000.0,6885000.0
7818,H,670000.0,6885000.0
7819,H,675000.0,6885000.0
7820,H,680000.0,6885000.0
7859,H,200000.0,6890000.0
7860,H,205000.0,6890000.0
7861,H,210000.0,6890000.0
7862,H,215000.0,6890000.0
7863,H,220000.0,6890000.0
7864,H,225000.0,6890000.0
7865,H,230000.0,6890000.0
7866,H,235000.0,6890000.0
7867,H,240000.0,6890000.0
7868,H,245000.0,6890000.0
7869,H,250000.0,6890000.0
7870,H,255000.0,6890000.0
7871,H,260000.0,6890000.0
7872,H,265000.0,6890000.0
7873,H,270000.0,6890000.0
7874,H,275000.0,6890000.0
7875,H,280000.0,6890000.0
7876,H,285000.0,6890000.0
7877,H,290000.0,6890000.0
7878,H,295000.0,6890000.0
7879,H,300000.0,6890000.0
7880,H,305000.0,6890000.0
7881,H,310000.0,6890000.0
7882,H,315000.0,6890000.0
7883,H,320000.0,6890000.0
7884,H,325000.0,6890000.0
7885,H,330000.0,6890000.0
7886,H,335000.0,6890000.0
7887,H,340000.0,6890000.0
7888,H,345000.0,6890000.0
7889,H,350000.0,6890000.0
7890,H,355000.0,6890000.0
7891,H,360000.0,6890000.0
7892,H,365000.0,6890000.0
7893,H,370000.0,6890000.0
7894,H,375000.0,6890000.0
7895,H,380000.0,6890000.0
7896,H,385000.0,6890000.0
7897,H,390000.0,6890000.0
7898,H,395000.0,6890000.0
7899,H,400000.0,6890000.0
7900,H,405000.0,6890000.0
7901,H,410000.0,6890000.0
7902,H,415000.0,6890000.0
7903,H,420000.0,6890000.0
7904,H,425000.0,6890000.0
7905,H,430000.0,6890000.0
7906,H,435000.0,6890000.0
7907,H,440000.0,6890000.0
7908,H,445000.0,6890000.0
7909,H,450000.0,6890000.0
7910,H,455000.0,6890000.0
7911,H,460000.0,6890000.0
7912,H,465000.0,6890000.0
7913,H,470000.0,6890000.0
7914,H,475000.0,6890000.0
7915,H,480000.0,6890000.0
7916,H,485000.0,6890000.0
7917,H,490000.0,6890000.0
7918,H,495000.0,6890000.0
7919,H,500000.0,6890000.0
7920,H,505000.0,6890000.0
7921,H,510000.0,6890000.0
7922,H,515000.0,6890000.0
7923,H,520000.0,6890000.0
7924,H,525000.0,6890000.0
7925,H,530000.0,6890000.0
7926,H,535000.0,6890000.0
7927,H,540000.0,6890000.0
7928,H,545000.0,6890000.0
7929,H,550000.0,6890000.0
7930,H,555000.0,6890000.0
7931,H,560000.0,6890000.0
7932,H,565000.0,6890000.0
7933,H,570000.0,6890000.0
7934,H,575000.0,6890000.0
7935,H,580000.0,6890000.0
7936,H,585000.0,6890000.0
7937,H,590000.0,6890000.0
7938,H,595000.0,6890000.0
7939,H,600000.0,6890000.0
7940,H,605000.0,6890000.0
7941,H,610000.0,6890000.0
7942,H,615000.0,6890000.0
7943,H,620000.0,6890000.0
7944,H,625000.0,6890000.0
7945,H,630000.0,6890000.0
7946,H,635000.0,6890000.0
7947,H,640000.0,6890000.0
7948,H,645000.0,6890000.0
7949,H,650000.0,6890000.0
7950,H,655000.0,6890000.0
7951,H,660000.0,6890000.0
7952,H,665000.0,6890000.0
7953,H,670000.0,6890000.0
7954,H,675000.0,6890000.0
7955,H,680000.0,6890000.0
7956,H,685000.0,6890000.0
7994,H,200000.0,6895000.0
7995,H,205000.0,6895000.0
7996,H,210000.0,6895000.0
7997,H,215000.0,6895000.0
7998,H,220000.0,6895000.0
7999,H,225000.0,6895000.0
8000,H,230000.0,6895000.0
8001,H,235000.0,6895000.0
8002,H,240000.0,6895000.0
8003,H,245000.0,6895000.0
8004,H,250000.0,6895000.0
8005,H,255000.0,6895000.0
8006,H,260000.0,6895000.0
8007,H,265000.0,6895000.0
8008,H,270000.0,6895000.0
8009,H,275000.0,6895000.0
8010,H,280000.0,6895000.0
8011,H,285000.0,6895000.0
8012,H,290000.0,6895000.0
8013,H,295000.0,6895000.0
8014,H,300000.0,6895000.0
8015,H,305000.0,6895000.0
8016,H,310000.0,6895000.0
8017,H,315000.0,6895000.0
8018,H,320000.0,6895000.0
8019,H,325000.0,6895000.0
8020,H,330000.0,6895000.0
8021,H,335000.0,6895000.0
8022,H,340000.0,6895000.0
8023,H,345000.0,6895000.0
8024,H,350000.0,6895000.0
8025,H,355000.0,6895000.0
8026,H,360000.0,6895000.0
8027,H,365000.0,6895000.0
8028,H,370000.0,6895000.0
8029,H,375000.0,6895000.0
8030,H,380000.0,6895000.0
8031,H,385000.0,6895000.0
8032,H,390000.0,6895000.0
8033,H,395000.0,6895000.0
8034,H,400000.0,6895000.0
8035,H,405000.0,6895000.0
8036,H,410000.0,6895000.0
8037,H,415000.0,6895000.0
8038,H,420000.0,6895000.0
8039,H,425000.0,6895000.0
8040,H,430000.0,6895000.0
8041,H,435000.0,6895000.0
8042,H,440000.0,6895000.0
8043,H,445000.0,6895000.0
8044,H,450000.0,6895000.0
8045,H,455000.0,6895000.0
8046,H,460000.0,6895000.0
8047,H,465000.0,6895000.0
8048,H,470000.0,6895000.0
8049,H,475000.0,6895000.0
8050,H,480000.0,6895000.0
8051,H,485000.0,6895000.0
8052,H,490000.0,6895000.0
8053,H,495000.0,6895000.0
8054,H,500000.0,6895000.0
8055,H,505000.0,6895000.0
8056,H,510000.0,6895000.0
8057,H,515000.0,6895000.0
8058,H,520000.0,6895000.0
8059,H,525000.0,6895000.0
8060,H,530000.0,6895000.0
8061,H,535000.0,6895000.0
8062,H,540000.0,6895000.0
8063,H,545000.0,6895000.0
8064,H,550000.0,6895000.0
8065,H,555000.0,6895000.0
8066,H,560000.0,6895000.0
8067,H,565000.0,6895000.0
8068,H,570000.0,6895000.0
8069,H,575000.0,6895000.0
8070,H,580000.0,6895000.0
8071,H,585000.0,6895000.0
8072,H,590000.0,6895000.0
8073,H,595000.0,6895000.0
8074,H,600000.0,6895000.0
8075,H,605000.0,6895000.0
8076,H,610000.0,6895000.0
8077,H,615000.0,6895000.0
8078,H,620000.0,6895000.0
8079,H,625000.0,6895000.0
8080,H,630000.0,6895000.0
8081,H,635000.0,6895000.0
8082,H,640000.0,6895000.0
8083,H,645000.0,6895000.0
8084,H,650000.0,6895000.0
8085,H,655000.0,6895000.0
8086,H,660000.0,6895000.0
8087,H,665000.0,6895000.0
8088,H,670000.0,6895000.0
8089,H,675000.0,6895000.0
8090,H,680000.0,6895000.0
8091,H,685000.0,6895000.0
8129,H,200000.0,6900000.0
8130,H,205000.0,6900000.0
8131,H,210000.0,6900000.0
8132,H,215000.0,6900000.0
8133,H,220000.0,6900000.0
8134,H,225000.0,6900000.0
8135,H,230000.0,6900000.0
8136,H,235000.0,6900000.0
8137,H,240000.0,6900000.0
8138,H,245000.0,6900000.0
8139,H,250000.0,6900000.0
8140,H,255000.0,6900000.0
8141,H,260000.0,6900000.0
8142,H,265000.0,6900000.0
8143,H,270000.0,6900000.0
8144,H,275000.0,6900000.0
8145,H,280000.0,6900000.0
8146,H,285000.0,6900000.0
8147,H,290000.0,6900000.0
8148,H,295000.0,6900000.0
8149,H,300000.0,6900000.0
8150,H,305000.0,6900000.0
8151,H,310000.0,6900000.0
8152,H,315000.0,6900000.0
8153,H,320000.0,6900000.0
8154,H,325000.0,6900000.0
8155,H,330000.0,6900000.0
8156,H,335000.0,6900000.0
8157,H,340000.0,6900000.0
8158,H,345000.0,6900000.0
8159,H,350000.0,6900000.0
8160,H,355000.0,6900000.0
8161,H,360000.0,6900000.0
8162,H,365000.0,6900000.0
8163,H,370000.0,6900000.0
8164,H,375000.0,6900000.0
8165,H,380000.0,6900000.0
8166,H,385000.0,6900000.0
8167,H,390000.0,6900000.0
8168,H,395000.0,6900000.0
8169,H,400000.0,6900000.0
8170,H,405000.0,6900000.0
8171,H,410000.0,6900000.0
8172,H,415000.0,6900000.0
8173,H,420000.0,6900000.0
8174,H,425000.0,6900000.0
8175,H,430000.0,6900000.0
8176,H,435000.0,6900000.0
8177,H,440000.0,6900000.0
8178,H,445000.0,6900000.0
8179,H,450000.0,6900000.0
8180,H,455000.0,6900000.0
8181,H,460000.0,6900000.0
8182,H,465000.0,6900000.0
8183,H,470000.0,6900000.0
8184,H,475000.0,6900000.0
8185,H,480000.0,6900000.0
8186,H,485000.0,6900000.0
8187,H,490000.0,6900000.0
8188,H,495000.0,6900000.0
8189,H,500000.0,6900000.0
8190,H,505000.0,6900000.0
8191,H,510000.0,6900000.0
8192,H,515000.0,6900000.0
8193,H,520000.0,6900000.0
8194,H,525000.0,6900000.0
8195,H,530000.0,6900000.0
8196,H,535000.0,6900000.0
8197,H,540000.0,6900000.0
8198,H,545000.0,6900000.0
8199,H,550000.0,6900000.0
8200,H,555000.0,6900000.0
8201,H,560000.0,6900000.0
8202,H,565000.0,6900000.0
8203,H,570000.0,6900000.0
8204,H,575000.0,6900000.0
8205,H,580000.0,6900000.0
8206,H,585000.0,6900000.0
8207,H,590000.0,6900000.0
8208,H,595000.0,6900000.0
8209,H,600000.0,6900000.0
8210,H,605000.0,6900000.0
8211,H,610000.0,6900000.0
8212,H,615000.0,6900000.0
8213,H,620000.0,6900000.0
8214,H,625000.0,6900000.0
8215,H,630000.0,6900000.0
8216,H,635000.0,6900000.0
8217,H,640000.0,6900000.0
8218,H,645000.0,6900000.0
8219,H,650000.0,6900000.0
8220,H,655000.0,6900000.0
8221,H,660000.0,6900000.0
8222,H,665000.0,6900000.0
8223,H,670000.0,6900000.0
8224,H,675000.0,6900000.0
8225,H,680000.0,6900000.0
8226,H,685000.0,6900000.0
8227,H,690000.0,6900000.0
8264,H,200000.0,6905000.0
8265,H,205000.0,6905000.0
8266,H,210000.0,6905000.0
8267,H,215000.0,6905000.0
8268,H,220000.0,6905000.0
8269,H,225000.0,6905000.0
8270,H,230000.0,6905000.0
8271,H,235000.0,6905000.0
8272,H,240000.0,6905000.0
8273,H,245000.0,6905000.0
8274,H,250000.0,6905000.0
8275,H,255000.0,6905000.0
8276,H,260000.0,6905000.0
8277,H,265000.0,6905000.0
8278,H,270000.0,6905000.0
8279,H,275000.0,6905000.0
8280,H,280000.0,6905000.0
8281,H,285000.0,6905000.0
8282,H,290000.0,6905000.0
8283,H,295000.0,6905000.0
8284,H,300000.0,6905000.0
8285,H,305000.0,6905000.0
8286,H,310000.0,6905000.0
8287,H,315000.0,6905000.0
8288,H,320000.0,6905000.0
8289,H,325000.0,6905000.0
8290,H,330000.0,6905000.0
8291,H,335000.0,6905000.0
8292,H,340000.0,6905000.0
8293,H,345000.0,6905000.0
8294,H,350000.0,6905000.0
8295,H,355000.0,6905000.0
8296,H,360000.0,6905000.0
8297,H,365000.0,6905000.0
8298,H,370000.0,6905000.0
8299,H,375000.0,6905000.0
8300,H,380000.0,6905000.0
8301,H,385000.0,6905000.0
8302,H,390000.0,6905000.0
8303,H,395000.0,6905000.0
8304,H,400000.0,6905000.0
8305,H,405000.0,6905000.0
8306,H,410000.0,6905000.0
8307,H,415000.0,6905000.0
8308,H,420000.0,6905000.0
8309,H,425000.0,6905000.0
8310,H,430000.0,6905000.0
8311,H,435000.0,6905000.0
8312,H,440000.0,6905000.0
8313,H,445000.0,6905000.0
8314,H,450000.0,6905000.0
8315,H,455000.0,6905000.0
8316,H,460000.0,6905000.0
8317,H,465000.0,6905000.0
8318,H,470000.0,6905000.0
8319,H,475000.0,6905000.0
8320,H,480000.0,6905000.0
8321,H,485000.0,6905000.0
8322,H,490000.0,6905000.0
8323,H,495000.0,6905000.0
8324,H,500000.0,6905000.0
8325,H,505000.0,6905000.0
8326,H,510000.0,6905000.0
8327,H,515000.0,6905000.0
8328,H,520000.0,6905000.0
8329,H,525000.0,6905000.0
8330,H,530000.0,6905000.0
8331,H,535000.0,6905000.0
8332,H,540000.0,6905000.0
8333,H,545000.0,6905000.0
8334,H,550000.0,6905000.0
8335,H,555000.0,6905000.0
8336,H,560000.0,6905000.0
8337,H,565000.0,6905000.0
8338,H,570000.0,6905000.0
8339,H,575000.0,6905000.0
8340,H,580000.0,6905000.0
8341,H,585000.0,6905000.0
8342,H,590000.0,6905000.0
8343,H,595000.0,6905000.0
8344,H,600000.0,6905000.0
8345,H,605000.0,6905000.0
8346,H,610000.0,6905000.0
8347,H,615000.0,6905000.0
8348,H,620000.0,6905000.0
8349,H,625000.0,6905000.0
8350,H,630000.0,6905000.0
8351,H,635000.0,6905000.0
8352,H,640000.0,6905000.0
8353,H,645000.0,6905000.0
8354,H,650000.0,6905000.0
8355,H,655000.0,6905000.0
8356,H,660000.0,6905000.0
8357,H,665000.0,6905000.0
8358,H,670000.0,6905000.0
8359,H,675000.0,6905000.0
8360,H,680000.0,6905000.0
8361,H,685000.0,6905000.0
8362,H,690000.0,6905000.0
8363,H,695000.0,6905000.0
8399,H,200000.0,6910000.0
8400,H,205000.0,6910000.0
8401,H,210000.0,6910000.0
8402,H,215000.0,6910000.0
8403,H,220000.0,6910000.0
8404,H,225000.0,6910000.0
8405,H,230000.0,6910000.0
8406,H,235000.0,6910000.0
8407,H,240000.0,6910000.0
8408,H,245000.0,6910000.0
8409,H,250000.0,6910000.0
8410,H,255000.0,6910000.0
8411,H,260000.0,6910000.0
8412,H,265000.0,6910000.0
8413,H,270000.0,6910000.0
8414,H,275000.0,6910000.0
8415,H,280000.0,6910000.0
8416,H,285000.0,6910000.0
8417,H,290000.0,6910000.0
8418,H,295000.0,6910000.0
8419,H,300000.0,6910000.0
8420,H,305000.0,6910000.0
8421,H,310000.0,6910000.0
8422,H,315000.0,6910000.0
8423,H,320000.0,6910000.0
8424,H,325000.0,6910000.0
8425,H,330000.0,6910000.0
8426,H,335000.0,6910000.0
8427,H,340000.0,6910000.0
8428,H,345000.0,6910000.0
8429,H,350000.0,6910000.0
8430,H,355000.0,6910000.0
8431,H,360000.0,6910000.0
8432,H,365000.0,6910000.0
8433,H,370000.0,6910000.0
8434,H,375000.0,6910000.0
8435,H,380000.0,6910000.0
8436,H,385000.0,6910000.0
8437,H,390000.0,6910000.0
8438,H,395000.0,6910000.0
8439,H,400000.0,6910000.0
8440,H,405000.0,6910000.0
8441,H,410000.0,6910000.0
8442,H,415000.0,6910000.0
8443,H,420000.0,6910000.0
8444,H,425000.0,6910000.0
8445,H,430000.0,6910000.0
8446,H,435000.0,6910000.0
8447,H,440000.0,6910000.0
8448,H,445000.0,6910000.0
8449,H,450000.0,6910000.0
8450,H,455000.0,6910000.0
8451,H,460000.0,6910000.0
8452,H,465000.0,6910000.0
8453,H,470000.0,6910000.0
8454,H,475000.0,6910000.0
8455,H,480000.0,6910000.0
8456,H,485000.0,6910000.0
8457,H,490000.0,6910000.0
8458,H,495000.0,6910000.0
8459,H,500000.0,6910000.0
8460,H,505000.0,6910000.0
8461,H,510000.0,6910000.0
8462,H,515000.0,6910000.0
8463,H,520000.0,6910000.0
8464,H,525000.0,6910000.0
8465,H,530000.0,6910000.0
8466,H,535000.0,6910000.0
8467,H,540000.0,6910000.0
8468,H,545000.0,6910000.0
8469,H,550000.0,6910000.0
8470,H,555000.0,6910000.0
8471,H,560000.0,6910000.0
8472,H,565000.0,6910000.0
8473,H,570000.0,6910000.0
8474,H,575000.0,6910000.0
8475,H,580000.0,6910000.0
8476,H,585000.0,6910000.0
8477,H,590000.0,6910000.0
8478,H,595000.0,6910000.0
8479,H,600000.0,6910000.0
8480,H,605000.0,6910000.0
8481,H,610000.0,6910000.0
8482,H,615000.0,6910000.0
8483,H,620000.0,6910000.0
8484,H,625000.0,6910000.0
8485,H,630000.0,6910000.0
8486,H,635000.0,6910000.0
8487,H,640000.0,6910000.0
8488,H,645000.0,6910000.0
8489,H,650000.0,6910000.0
8490,H,655000.0,6910000.0
8491,H,660000.0,6910000.0
8492,H,665000.0,6910000.0
8493,H,670000.0,6910000.0
8494,H,675000.0,6910000.0
8495,H,680000.0,6910000.0
8496,H,685000.0,6910000.0
8497,H,690000.0,6910000.0
8498,H,695000.0,6910000.0
8499,H,700000.0,6910000.0
8534,H,200000.0,6915000.0
8535,H,205000.0,6915000.0
8536,H,210000.0,6915000.0
8537,H,215000.0,6915000.0
8538,H,220000.0,6915000.0
8539,H,225000.0,6915000.0
8540,H,230000.0,6915000.0
8541,H,235000.0,6915000.0
8542,H,240000.0,6915000.0
8543,H,245000.0,6915000.0
8544,H,250000.0,6915000.0
8545,H,255000.0,6915000.0
8546,H,260000.0,6915000.0
8547,H,265000.0,6915000.0
8548,H,270000.0,6915000.0
8549,H,275000.0,6915000.0
8550,H,280000.0,6915000.0
8551,H,285000.0,6915000.0
8552,H,290000.0,6915000.0
8553,H,295000.0,6915000.0
8554,H,300000.0,6915000.0
8555,H,305000.0,6915000.0
8556,H,310000.0,6915000.0
8557,H,315000.0,6915000.0
8558,H,320000.0,6915000.0
8559,H,325000.0,6915000.0
8560,H,330000.0,6915000.0
8561,H,335000.0,6915000.0
8562,H,340000.0,6915000.0
8563,H,345000.0,6915000.0
8564,H,350000.0,6915000.0
8565,H,355000.0,6915000.0
8566,H,360000.0,6915000.0
8567,H,365000.0,6915000.0
8568,H,370000.0,6915000.0
8569,H,375000.0,6915000.0
8570,H,380000.0,6915000.0
8571,H,385000.0,6915000.0
8572,H,390000.0,6915000.0
8573,H,395000.0,6915000.0
8574,H,400000.0,6915000.0
8575,H,405000.0,6915000.0
8576,H,410000.0,6915000.0
8577,H,415000.0,6915000.0
8578,H,420000.0,6915000.0
8579,H,425000.0,6915000.0
8580,H,430000.0,6915000.0
8581,H,435000.0,6915000.0
8582,H,440000.0,6915000.0
8583,H,445000.0,6915000.0
8584,H,450000.0,6915000.0
8585,H,455000.0,6915000.0
8586,H,460000.0,6915000.0
8587,H,465000.0,6915000.0
8588,H,470000.0,6915000.0
8589,H,475000.0,6915000.0
8590,H,480000.0,6915000.0
8591,H,485000.0,6915000.0
8592,H,490000.0,6915000.0
8593,H,495000.0,6915000.0
8594,H,500000.0,6915000.0
8595,H,505000.0,6915000.0
8596,H,510000.0,6915000.0
8597,H,515000.0,6915000.0
8598,H,520000.0,6915000.0
8599,H,525000.0,6915000.0
8600,H,530000.0,6915000.0
8601,H,535000.0,6915000.0
8602,H,540000.0,6915000.0
8603,H,545000.0,6915000.0
8604,H,550000.0,6915000.0
8605,H,555000.0,6915000.0
8606,H,560000.0,6915000.0
8607,H,565000.0,6915000.0
8608,H,570000.0,6915000.0
8609,H,575000.0,6915000.0
8610,H,580000.0,6915000.0
8611,H,585000.0,6915000.0
8612,H,590000.0,6915000.0
8613,H,595000.0,6915000.0
8614,H,600000.0,6915000.0
8615,H,605000.0,6915000.0
8616,H,610000.0,6915000.0
8617,H,615000.0,6915000.0
8618,H,620000.0,6915000.0
8619,H,625000.0,6915000.0
8620,H,630000.0,6915000.0
8621,H,635000.0,6915000.0
8622,H,640000.0,6915000.0
8623,H,645000.0,6915000.0
8624,H,650000.0,6915000.0
8625,H,655000.0,6915000.0
8626,H,660000.0,6915000.0
8627,H,665000.0,6915000.0
8628,H,670000.0,6915000.0
8629,H,675000.0,6915000.0
8630,H,680000.0,6915000.0
8631,H,685000.0,6915000.0
8632,H,690000.0,6915000.0
8633,H,695000.0,6915000.0
8634,H,700000.0,6915000.0
8635,H,705000.0,6915000.0
8668,H,195000.0,6920000.0
8669,H,200000.0,6920000.0
8670,H,205000.0,6920000.0
8671,H,210000.0,6920000.0
8672,H,215000.0,6920000.0
8673,H,220000.0,6920000.0
8674,H,225000.0,6920000.0
8675,H,230000.0,6920000.0
8676,H,235000.0,6920000.0
8677,H,240000.0,6920000.0
8678,H,245000.0,6920000.0
8679,H,250000.0,6920000.0
8680,H,255000.0,6920000.0
8681,H,260000.0,6920000.0
8682,H,265000.0,6920000.0
8683,H,270000.0,6920000.0
8684,H,275000.0,6920000.0
8685,H,280000.0,6920000.0
8686,H,285000.0,6920000.0
8687,H,290000.0,6920000.0
8688,H,295000.0,6920000.0
8689,H,300000.0,6920000.0
8690,H,305000.0,6920000.0
8691,H,310000.0,6920000.0
8692,H,315000.0,6920000.0
8693,H,320000.0,6920000.0
8694,H,325000.0,6920000.0
8695,H,330000.0,6920000.0
8696,H,335000.0,6920000.0
8697,H,340000.0,6920000.0
8698,H,345000.0,6920000.0
8699,H,350000.0,6920000.0
8700,H,355000.0,6920000.0
8701,H,360000.0,6920000.0
8702,H,365000.0,6920000.0
8703,H,370000.0,6920000.0
8704,H,375000.0,6920000.0
8705,H,380000.0,6920000.0
8706,H,385000.0,6920000.0
8707,H,390000.0,6920000.0
8708,H,395000.0,6920000.0
8709,H,400000.0,6920000.0
8710,H,405000.0,6920000.0
8711,H,410000.0,6920000.0
8712,H,415000.0,6920000.0
8713,H,420000.0,6920000.0
8714,H,425000.0,6920000.0
8715,H,430000.0,6920000.0
8716,H,435000.0,6920000.0
8717,H,440000.0,6920000.0
8718,H,445000.0,6920000.0
8719,H,450000.0,6920000.0
8720,H,455000.0,6920000.0
8721,H,460000.0,6920000.0
8722,H,465000.0,6920000.0
8723,H,470000.0,6920000.0
8724,H,475000.0,6920000.0
8725,H,480000.0,6920000.0
8726,H,485000.0,6920000.0
8727,H,490000.0,6920000.0
8728,H,495000.0,6920000.0
8729,H,500000.0,6920000.0
8730,H,505000.0,6920000.0
8731,H,510000.0,6920000.0
8732,H,515000.0,6920000.0
8733,H,520000.0,6920000.0
8734,H,525000.0,6920000.0
8735,H,530000.0,6920000.0
8736,H,535000.0,6920000.0
8737,H,540000.0,6920000.0
8738,H,545000.0,6920000.0
8739,H,550000.0,6920000.0
8740,H,555000.0,6920000.0
8741,H,560000.0,6920000.0
8742,H,565000.0,6920000.0
8743,H,570000.0,6920000.0
8744,H,575000.0,6920000.0
8745,H,580000.0,6920000.0
8746,H,585000.0,6920000.0
8747,H,590000.0,6920000.0
8748,H,595000.0,6920000.0
8749,H,600000.0,6920000.0
8750,H,605000.0,6920000.0
8751,H,610000.0,6920000.0
8752,H,615000.0,6920000.0
8753,H,620000.0,6920000.0
8754,H,625000.0,6920000.0
8755,H,630000.0,6920000.0
8756,H,635000.0,6920000.0
8757,H,640000.0,6920000.0
8758,H,645000.0,6920000.0
8759,H,650000.0,6920000.0
8760,H,655000.0,6920000.0
8761,H,660000.0,6920000.0
8762,H,665000.0,6920000.0
8763,H,670000.0,6920000.0
8764,H,675000.0,6920000.0
8765,H,680000.0,6920000.0
8766,H,685000.0,6920000.0
8767,H,690000.0,6920000.0
8768,H,695000.0,6920000.0
8769,H,700000.0,6920000.0
8770,H,705000.0,6920000.0
8803,H,195000.0,6925000.0
8804,H,200000.0,6925000.0
8805,H,205000.0,6925000.0
8806,H,210000.0,6925000.0
8807,H,215000.0,6925000.0
8808,H,220000.0,6925000.0
8809,H,225000.0,6925000.0
8810,H,230000.0,6925000.0
8811,H,235000.0,6925000.0
8812,H,240000.0,6925000.0
8813,H,245000.0,6925000.0
8814,H,250000.0,6925000.0
8815,H,255000.0,6925000.0
8816,H,260000.0,6925000.0
8817,H,265000.0,6925000.0
8818,H,270000.0,6925000.0
8819,H,275000.0,6925000.0
8820,H,280000.0,6925000.0
8821,H,285000.0,6925000.0
8822,H,290000.0,6925000.0
8823,H,295000.0,6925000.0
8824,H,300000.0,6925000.0
8825,H,305000.0,6925000.0
8826,H,310000.0,6925000.0
8827,H,315000.0,6925000.0
8828,H,320000.0,6925000.0
8829,H,325000.0,6925000.0
8830,H,330000.0,6925000.0
8831,H,335000.0,6925000.0
8832,H,340000.0,6925000.0
8833,H,345000.0,6925000.0
8834,H,350000.0,6925000.0
8835,H,355000.0,6925000.0
8836,H,360000.0,6925000.0
8837,H,365000.0,6925000.0
8838,H,370000.0,6925000.0
8839,H,375000.0,6925000.0
8840,H,380000.0,6925000.0
8841,H,385000.0,6925000.0
8842,H,390000.0,6925000.0
8843,H,395000.0,6925000.0
8844,H,400000.0,6925000.0
8845,H,405000.0,6925000.0
8846,H,410000.0,6925000.0
8847,H,415000.0,6925000.0
8848,H,420000.0,6925000.0
8849,H,425000.0,6925000.0
8850,H,430000.0,6925000.0
8851,H,435000.0,6925000.0
8852,H,440000.0,6925000.0
8853,H,445000.0,6925000.0
8854,H,450000.0,6925000.0
8855,H,455000.0,6925000.0
8856,H,460000.0,6925000.0
8857,H,465000.0,6925000.0
8858,H,470000.0,6925000.0
8859,H,475000.0,6925000.0
8860,H,480000.0,6925000.0
8861,H,485000.0,6925000.0
8862,H,490000.0,6925000.0
8863,H,495000.0,6925000.0
