nro,manner,tilastointialueet:hila5km_linkki_kun2024
11515.000000000000000,1,"946"
11650.000000000000000,1,"946"
11785.000000000000000,1,"946"
11920.000000000000000,1,"893"
12055.000000000000000,1,"893"
12190.000000000000000,1,"893"
12325.000000000000000,0,"893"
12460.000000000000000,0,"893"
12595.000000000000000,0,"893"
12730.000000000000000,0,"893"
12865.000000000000000,0,"598"
13000.000000000000000,0,"598"
13135.000000000000000,0,"598"
28390.000000000000000,1,"047"
28525.000000000000000,1,"047"
28660.000000000000000,1,"047"
28795.000000000000000,1,"047"
28930.000000000000000,1,"047"
29065.000000000000000,1,"047"
446.000000000000000,0,"078"
581.000000000000000,0,"078"
716.000000000000000,0,"078"
851.000000000000000,1,"078"
986.000000000000000,1,"322"
1121.000000000000000,1,"322"
1256.000000000000000,1,"322"
1391.000000000000000,1,"322"
1526.000000000000000,1,"322"
1661.000000000000000,1,"322"
1796.000000000000000,1,"322"
1931.000000000000000,1,"322"
2066.000000000000000,1,"322"
2201.000000000000000,1,"322"
2336.000000000000000,1,"738"
2471.000000000000000,1,"738"
2606.000000000000000,1,"738"
2741.000000000000000,1,"577"
2876.000000000000000,1,"577"
3011.000000000000000,1,"577"
3146.000000000000000,1,"577"
3281.000000000000000,1,"423"
3416.000000000000000,1,"423"
3551.000000000000000,1,"636"
3686.000000000000000,1,"636"
3821.000000000000000,1,"636"
3956.000000000000000,1,"636"
4091.000000000000000,1,"636"
4226.000000000000000,1,"561"
4361.000000000000000,1,"430"
4496.000000000000000,1,"430"
4631.000000000000000,1,"783"
4766.000000000000000,1,"102"
4901.000000000000000,1,"102"
5036.000000000000000,1,"102"
5171.000000000000000,1,"102"
5306.000000000000000,1,"102"
5441.000000000000000,1,"271"
5576.000000000000000,1,"271"
5711.000000000000000,1,"271"
5846.000000000000000,1,"790"
5981.000000000000000,1,"790"
6116.000000000000000,1,"790"
6251.000000000000000,1,"609"
6386.000000000000000,1,"609"
6521.000000000000000,1,"609"
6656.000000000000000,1,"609"
6791.000000000000000,1,"214"
6926.000000000000000,1,"214"
7061.000000000000000,1,"214"
7196.000000000000000,1,"214"
7331.000000000000000,1,"214"
7466.000000000000000,1,"214"
7601.000000000000000,1,"214"
7736.000000000000000,1,"230"
7871.000000000000000,1,"230"
8006.000000000000000,1,"230"
8141.000000000000000,1,"230"
8276.000000000000000,1,"232"
8411.000000000000000,1,"232"
8546.000000000000000,1,"232"
8681.000000000000000,1,"232"
8816.000000000000000,1,"232"
8951.000000000000000,1,"232"
9086.000000000000000,1,"232"
9221.000000000000000,1,"301"
9356.000000000000000,1,"301"
9491.000000000000000,1,"301"
9626.000000000000000,1,"301"
9761.000000000000000,1,"145"
9896.000000000000000,1,"145"
10031.000000000000000,1,"743"
10166.000000000000000,1,"152"
10301.000000000000000,1,"152"
10436.000000000000000,1,"152"
10571.000000000000000,1,"152"
10706.000000000000000,1,"152"
10841.000000000000000,1,"946"
10976.000000000000000,1,"946"
11111.000000000000000,1,"946"
11246.000000000000000,1,"946"
11381.000000000000000,1,"946"
11516.000000000000000,1,"946"
11651.000000000000000,1,"946"
11786.000000000000000,1,"893"
11921.000000000000000,1,"893"
12056.000000000000000,1,"893"
12191.000000000000000,1,"893"
12326.000000000000000,0,"893"
12461.000000000000000,0,"893"
12596.000000000000000,0,"893"
12731.000000000000000,0,"893"
12866.000000000000000,0,"598"
13001.000000000000000,0,"598"
13136.000000000000000,0,"440"
13271.000000000000000,0,"440"
13406.000000000000000,0,"440"
28256.000000000000000,1,"047"
28391.000000000000000,1,"047"
28526.000000000000000,1,"047"
28661.000000000000000,1,"047"
28796.000000000000000,1,"047"
28931.000000000000000,1,"047"
29066.000000000000000,1,"047"
29201.000000000000000,1,"047"
29336.000000000000000,1,"047"
29471.000000000000000,1,"047"
447.000000000000000,0,"078"
582.000000000000000,0,"078"
717.000000000000000,0,"078"
852.000000000000000,1,"078"
987.000000000000000,1,"078"
1122.000000000000000,1,"078"
1257.000000000000000,1,"710"
1392.000000000000000,1,"710"
1527.000000000000000,1,"710"
1662.000000000000000,1,"734"
1797.000000000000000,1,"322"
1932.000000000000000,1,"322"
2067.000000000000000,1,"322"
2202.000000000000000,1,"322"
2337.000000000000000,1,"738"
2472.000000000000000,1,"738"
2607.000000000000000,1,"738"
2742.000000000000000,1,"577"
2877.000000000000000,1,"577"
3012.000000000000000,1,"577"
3147.000000000000000,1,"577"
3282.000000000000000,1,"423"
3417.000000000000000,1,"423"
3552.000000000000000,1,"636"
3687.000000000000000,1,"636"
3822.000000000000000,1,"636"
3957.000000000000000,1,"636"
4092.000000000000000,1,"561"
4227.000000000000000,1,"561"
4362.000000000000000,1,"430"
4497.000000000000000,1,"430"
4632.000000000000000,1,"102"
4767.000000000000000,1,"102"
4902.000000000000000,1,"102"
5037.000000000000000,1,"102"
5172.000000000000000,1,"102"
5307.000000000000000,1,"102"
5442.000000000000000,1,"790"
5577.000000000000000,1,"790"
5712.000000000000000,1,"790"
5847.000000000000000,1,"790"
5982.000000000000000,1,"790"
6117.000000000000000,1,"790"
6252.000000000000000,1,"790"
6387.000000000000000,1,"609"
6522.000000000000000,1,"609"
6657.000000000000000,1,"609"
6792.000000000000000,1,"214"
6927.000000000000000,1,"214"
7062.000000000000000,1,"181"
7197.000000000000000,1,"181"
7332.000000000000000,1,"181"
7467.000000000000000,1,"214"
7602.000000000000000,1,"581"
7737.000000000000000,1,"230"
7872.000000000000000,1,"230"
8007.000000000000000,1,"230"
8142.000000000000000,1,"230"
8277.000000000000000,1,"232"
8412.000000000000000,1,"232"
8547.000000000000000,1,"232"
8682.000000000000000,1,"232"
8817.000000000000000,1,"232"
8952.000000000000000,1,"232"
9087.000000000000000,1,"301"
9222.000000000000000,1,"301"
9357.000000000000000,1,"301"
9492.000000000000000,1,"301"
9627.000000000000000,1,"145"
9762.000000000000000,1,"145"
9897.000000000000000,1,"145"
10032.000000000000000,1,"145"
10167.000000000000000,1,"743"
10302.000000000000000,1,"743"
10437.000000000000000,1,"152"
10572.000000000000000,1,"152"
10707.000000000000000,1,"152"
10842.000000000000000,1,"946"
10977.000000000000000,1,"946"
11112.000000000000000,1,"946"
11247.000000000000000,1,"946"
11382.000000000000000,1,"946"
11517.000000000000000,1,"946"
11652.000000000000000,1,"946"
11787.000000000000000,1,"893"
11922.000000000000000,1,"893"
12057.000000000000000,1,"893"
12192.000000000000000,1,"893"
12327.000000000000000,1,"893"
12462.000000000000000,1,"893"
12597.000000000000000,0,"893"
12732.000000000000000,0,"598"
12867.000000000000000,0,"598"
13002.000000000000000,0,"440"
13137.000000000000000,0,"440"
13272.000000000000000,0,"440"
13407.000000000000000,0,"440"
13542.000000000000000,0,"440"
13677.000000000000000,0,"440"
27987.000000000000000,1,"047"
28122.000000000000000,1,"047"
28257.000000000000000,1,"047"
28392.000000000000000,1,"047"
28527.000000000000000,1,"047"
28662.000000000000000,1,"047"
28797.000000000000000,1,"047"
28932.000000000000000,1,"047"
29067.000000000000000,1,"047"
29202.000000000000000,1,"047"
29337.000000000000000,1,"047"
29472.000000000000000,1,"047"
29607.000000000000000,1,"047"
448.000000000000000,0,"078"
583.000000000000000,0,"078"
718.000000000000000,0,"078"
853.000000000000000,1,"078"
988.000000000000000,1,"078"
1123.000000000000000,1,"078"
1258.000000000000000,1,"710"
1393.000000000000000,1,"710"
1528.000000000000000,1,"710"
1663.000000000000000,1,"734"
1798.000000000000000,1,"734"
1933.000000000000000,1,"734"
2068.000000000000000,1,"734"
2203.000000000000000,1,"734"
2338.000000000000000,1,"734"
2473.000000000000000,1,"734"
2608.000000000000000,1,"734"
2743.000000000000000,1,"734"
2878.000000000000000,1,"577"
3013.000000000000000,1,"734"
3148.000000000000000,1,"480"
3283.000000000000000,1,"480"
3418.000000000000000,1,"480"
3553.000000000000000,1,"636"
3688.000000000000000,1,"636"
3823.000000000000000,1,"636"
3958.000000000000000,1,"430"
4093.000000000000000,1,"430"
4228.000000000000000,1,"430"
4363.000000000000000,1,"430"
4498.000000000000000,1,"430"
4633.000000000000000,1,"102"
4768.000000000000000,1,"102"
4903.000000000000000,1,"102"
5038.000000000000000,1,"102"
5173.000000000000000,1,"102"
5308.000000000000000,1,"790"
5443.000000000000000,1,"790"
5578.000000000000000,1,"790"
5713.000000000000000,1,"790"
5848.000000000000000,1,"790"
5983.000000000000000,1,"790"
6118.000000000000000,1,"790"
6253.000000000000000,1,"790"
6388.000000000000000,1,"790"
6523.000000000000000,1,"790"
6658.000000000000000,1,"790"
6793.000000000000000,1,"214"
6928.000000000000000,1,"181"
7063.000000000000000,1,"181"
7198.000000000000000,1,"181"
7333.000000000000000,1,"181"
7468.000000000000000,1,"581"
7603.000000000000000,1,"581"
7738.000000000000000,1,"230"
7873.000000000000000,1,"230"
8008.000000000000000,1,"230"
8143.000000000000000,1,"230"
8278.000000000000000,1,"230"
8413.000000000000000,1,"230"
8548.000000000000000,1,"232"
8683.000000000000000,1,"232"
8818.000000000000000,1,"232"
8953.000000000000000,1,"301"
9088.000000000000000,1,"301"
9223.000000000000000,1,"301"
9358.000000000000000,1,"301"
9493.000000000000000,1,"145"
9628.000000000000000,1,"145"
9763.000000000000000,1,"145"
9898.000000000000000,1,"145"
10033.000000000000000,1,"145"
10168.000000000000000,1,"743"
10303.000000000000000,1,"743"
10438.000000000000000,1,"743"
10573.000000000000000,1,"743"
10708.000000000000000,1,"152"
10843.000000000000000,1,"152"
10978.000000000000000,1,"946"
11113.000000000000000,1,"946"
11248.000000000000000,1,"946"
11383.000000000000000,1,"946"
11518.000000000000000,1,"946"
11653.000000000000000,1,"893"
11788.000000000000000,1,"893"
11923.000000000000000,1,"893"
12058.000000000000000,1,"893"
12193.000000000000000,1,"893"
12328.000000000000000,1,"893"
12463.000000000000000,1,"893"
12598.000000000000000,1,"598"
12733.000000000000000,0,"598"
12868.000000000000000,0,"598"
13003.000000000000000,0,"440"
13138.000000000000000,0,"440"
13273.000000000000000,0,"440"
13408.000000000000000,0,"440"
13543.000000000000000,0,"440"
13678.000000000000000,0,"272"
13813.000000000000000,0,"272"
27718.000000000000000,1,"047"
27853.000000000000000,1,"047"
27988.000000000000000,1,"047"
28123.000000000000000,1,"047"
28258.000000000000000,1,"047"
28393.000000000000000,1,"047"
28528.000000000000000,1,"047"
28663.000000000000000,1,"047"
28798.000000000000000,1,"047"
28933.000000000000000,1,"047"
29068.000000000000000,1,"047"
29203.000000000000000,1,"047"
29338.000000000000000,1,"047"
29473.000000000000000,1,"047"
29608.000000000000000,1,"047"
449.000000000000000,0,"078"
584.000000000000000,0,"078"
719.000000000000000,0,"078"
854.000000000000000,1,"078"
989.000000000000000,1,"078"
1124.000000000000000,1,"078"
1259.000000000000000,1,"710"
1394.000000000000000,1,"710"
1529.000000000000000,1,"710"
1664.000000000000000,1,"710"
1799.000000000000000,1,"710"
1934.000000000000000,1,"734"
2069.000000000000000,1,"734"
2204.000000000000000,1,"734"
2339.000000000000000,1,"734"
2474.000000000000000,1,"734"
2609.000000000000000,1,"734"
2744.000000000000000,1,"734"
2879.000000000000000,1,"734"
3014.000000000000000,1,"734"
3149.000000000000000,1,"734"
3284.000000000000000,1,"480"
3419.000000000000000,1,"480"
3554.000000000000000,1,"480"
3689.000000000000000,1,"636"
3824.000000000000000,1,"430"
3959.000000000000000,1,"430"
4094.000000000000000,1,"430"
4229.000000000000000,1,"430"
4364.000000000000000,1,"430"
4499.000000000000000,1,"430"
4634.000000000000000,1,"430"
4769.000000000000000,1,"430"
4904.000000000000000,1,"102"
5039.000000000000000,1,"102"
5174.000000000000000,1,"102"
5309.000000000000000,1,"790"
5444.000000000000000,1,"790"
5579.000000000000000,1,"790"
5714.000000000000000,1,"790"
5849.000000000000000,1,"790"
5984.000000000000000,1,"790"
6119.000000000000000,1,"790"
6254.000000000000000,1,"790"
6389.000000000000000,1,"790"
6524.000000000000000,1,"790"
6659.000000000000000,1,"143"
6794.000000000000000,1,"143"
6929.000000000000000,1,"181"
7064.000000000000000,1,"181"
7199.000000000000000,1,"143"
7334.000000000000000,1,"581"
7469.000000000000000,1,"581"
7604.000000000000000,1,"581"
7739.000000000000000,1,"581"
7874.000000000000000,1,"230"
8009.000000000000000,1,"230"
8144.000000000000000,1,"230"
8279.000000000000000,1,"230"
8414.000000000000000,1,"230"
8549.000000000000000,1,"301"
8684.000000000000000,1,"301"
8819.000000000000000,1,"301"
8954.000000000000000,1,"301"
9089.000000000000000,1,"301"
9224.000000000000000,1,"301"
9359.000000000000000,1,"301"
9494.000000000000000,1,"145"
9629.000000000000000,1,"145"
9764.000000000000000,1,"145"
9899.000000000000000,1,"145"
10034.000000000000000,1,"145"
10169.000000000000000,1,"743"
10304.000000000000000,1,"743"
10439.000000000000000,1,"743"
10574.000000000000000,1,"743"
10709.000000000000000,1,"743"
10844.000000000000000,1,"152"
10979.000000000000000,1,"946"
11114.000000000000000,1,"946"
11249.000000000000000,1,"946"
11384.000000000000000,1,"946"
11519.000000000000000,1,"946"
11654.000000000000000,1,"893"
11789.000000000000000,1,"893"
11924.000000000000000,1,"893"
12059.000000000000000,1,"893"
12194.000000000000000,1,"893"
12329.000000000000000,1,"893"
12464.000000000000000,1,"893"
12599.000000000000000,1,"598"
12734.000000000000000,0,"598"
12869.000000000000000,1,"440"
13004.000000000000000,0,"440"
13139.000000000000000,0,"440"
13274.000000000000000,0,"440"
13409.000000000000000,0,"440"
13544.000000000000000,0,"440"
13679.000000000000000,0,"272"
13814.000000000000000,0,"272"
13949.000000000000000,0,"272"
27719.000000000000000,1,"047"
27854.000000000000000,1,"047"
27989.000000000000000,1,"047"
28124.000000000000000,1,"047"
28259.000000000000000,1,"047"
28394.000000000000000,1,"047"
28529.000000000000000,1,"047"
28664.000000000000000,1,"047"
28799.000000000000000,1,"047"
28934.000000000000000,1,"047"
29069.000000000000000,1,"047"
29204.000000000000000,1,"047"
29339.000000000000000,1,"047"
29474.000000000000000,1,"047"
29609.000000000000000,1,"047"
450.000000000000000,0,"078"
585.000000000000000,0,"078"
720.000000000000000,0,"078"
855.000000000000000,1,"078"
990.000000000000000,1,"078"
1125.000000000000000,1,"078"
1260.000000000000000,1,"078"
1395.000000000000000,1,"710"
1530.000000000000000,1,"710"
1665.000000000000000,1,"710"
1800.000000000000000,1,"710"
1935.000000000000000,1,"734"
2070.000000000000000,1,"734"
2205.000000000000000,1,"734"
2340.000000000000000,1,"734"
2475.000000000000000,1,"734"
2610.000000000000000,1,"734"
2745.000000000000000,1,"734"
2880.000000000000000,1,"734"
3015.000000000000000,1,"734"
3150.000000000000000,1,"734"
3285.000000000000000,1,"480"
3420.000000000000000,1,"480"
3555.000000000000000,1,"284"
3690.000000000000000,1,"430"
3825.000000000000000,1,"430"
3960.000000000000000,1,"430"
4095.000000000000000,1,"430"
4230.000000000000000,1,"430"
4365.000000000000000,1,"430"
4500.000000000000000,1,"430"
4635.000000000000000,1,"430"
4770.000000000000000,1,"619"
4905.000000000000000,1,"619"
5040.000000000000000,1,"619"
5175.000000000000000,1,"790"
5310.000000000000000,1,"790"
5445.000000000000000,1,"790"
5580.000000000000000,1,"790"
5715.000000000000000,1,"790"
5850.000000000000000,1,"790"
5985.000000000000000,1,"790"
6120.000000000000000,1,"790"
6255.000000000000000,1,"790"
6390.000000000000000,1,"108"
6525.000000000000000,1,"108"
6660.000000000000000,1,"143"
6795.000000000000000,1,"143"
6930.000000000000000,1,"143"
7065.000000000000000,1,"143"
7200.000000000000000,1,"143"
7335.000000000000000,1,"143"
7470.000000000000000,1,"581"
7605.000000000000000,1,"581"
7740.000000000000000,1,"581"
7875.000000000000000,1,"581"
8010.000000000000000,1,"581"
8145.000000000000000,1,"230"
8280.000000000000000,1,"230"
8415.000000000000000,1,"301"
8550.000000000000000,1,"301"
8685.000000000000000,1,"301"
8820.000000000000000,1,"301"
8955.000000000000000,1,"301"
9090.000000000000000,1,"301"
9225.000000000000000,1,"301"
9360.000000000000000,1,"301"
9495.000000000000000,1,"145"
9630.000000000000000,1,"145"
9765.000000000000000,1,"145"
9900.000000000000000,1,"743"
10035.000000000000000,1,"743"
10170.000000000000000,1,"145"
10305.000000000000000,1,"743"
10440.000000000000000,1,"743"
10575.000000000000000,1,"743"
10710.000000000000000,1,"743"
10845.000000000000000,1,"233"
10980.000000000000000,1,"233"
11115.000000000000000,1,"233"
11250.000000000000000,1,"233"
11385.000000000000000,1,"233"
11520.000000000000000,1,"893"
11655.000000000000000,1,"893"
11790.000000000000000,1,"893"
11925.000000000000000,1,"893"
12060.000000000000000,1,"893"
12195.000000000000000,1,"893"
12330.000000000000000,1,"599"
12465.000000000000000,1,"599"
12600.000000000000000,1,"598"
12735.000000000000000,1,"598"
12870.000000000000000,1,"440"
13005.000000000000000,1,"440"
13140.000000000000000,1,"440"
13275.000000000000000,0,"440"
13410.000000000000000,0,"440"
13545.000000000000000,0,"272"
13680.000000000000000,0,"272"
13815.000000000000000,0,"272"
13950.000000000000000,0,"272"
27450.000000000000000,1,"047"
27585.000000000000000,1,"047"
27720.000000000000000,1,"047"
27855.000000000000000,1,"047"
27990.000000000000000,1,"047"
28125.000000000000000,1,"047"
28260.000000000000000,1,"047"
28395.000000000000000,1,"047"
28530.000000000000000,1,"047"
28665.000000000000000,1,"047"
28800.000000000000000,1,"047"
28935.000000000000000,1,"047"
29070.000000000000000,1,"047"
29205.000000000000000,1,"047"
29340.000000000000000,1,"047"
29475.000000000000000,1,"047"
29610.000000000000000,1,"047"
451.000000000000000,0,"710"
586.000000000000000,0,"710"
721.000000000000000,0,"710"
856.000000000000000,1,"078"
991.000000000000000,1,"078"
1126.000000000000000,1,"078"
1261.000000000000000,1,"078"
1396.000000000000000,1,"710"
1531.000000000000000,1,"710"
1666.000000000000000,1,"710"
1801.000000000000000,1,"710"
1936.000000000000000,1,"734"
2071.000000000000000,1,"734"
2206.000000000000000,1,"734"
2341.000000000000000,1,"734"
2476.000000000000000,1,"734"
2611.000000000000000,1,"734"
2746.000000000000000,1,"734"
2881.000000000000000,1,"734"
3016.000000000000000,1,"734"
3151.000000000000000,1,"734"
3286.000000000000000,1,"284"
3421.000000000000000,1,"284"
3556.000000000000000,1,"284"
3691.000000000000000,1,"284"
3826.000000000000000,1,"430"
3961.000000000000000,1,"430"
4096.000000000000000,1,"430"
4231.000000000000000,1,"430"
4366.000000000000000,1,"430"
4501.000000000000000,1,"430"
4636.000000000000000,1,"430"
4771.000000000000000,1,"619"
4906.000000000000000,1,"619"
5041.000000000000000,1,"619"
5176.000000000000000,1,"790"
5311.000000000000000,1,"790"
5446.000000000000000,1,"790"
5581.000000000000000,1,"790"
5716.000000000000000,1,"790"
5851.000000000000000,1,"790"
5986.000000000000000,1,"790"
6121.000000000000000,1,"790"
6256.000000000000000,1,"790"
6391.000000000000000,1,"108"
6526.000000000000000,1,"108"
6661.000000000000000,1,"143"
6796.000000000000000,1,"143"
6931.000000000000000,1,"143"
7066.000000000000000,1,"143"
7201.000000000000000,1,"143"
7336.000000000000000,1,"143"
7471.000000000000000,1,"581"
7606.000000000000000,1,"581"
7741.000000000000000,1,"581"
7876.000000000000000,1,"581"
8011.000000000000000,1,"581"
8146.000000000000000,1,"581"
8281.000000000000000,1,"581"
8416.000000000000000,1,"301"
8551.000000000000000,1,"301"
8686.000000000000000,1,"301"
8821.000000000000000,1,"301"
8956.000000000000000,1,"301"
9091.000000000000000,1,"301"
9226.000000000000000,1,"301"
9361.000000000000000,1,"301"
9496.000000000000000,1,"743"
9631.000000000000000,1,"145"
9766.000000000000000,1,"743"
9901.000000000000000,1,"743"
10036.000000000000000,1,"743"
10171.000000000000000,1,"743"
10306.000000000000000,1,"743"
10441.000000000000000,1,"743"
10576.000000000000000,1,"408"
10711.000000000000000,1,"408"
10846.000000000000000,1,"233"
10981.000000000000000,1,"233"
11116.000000000000000,1,"233"
11251.000000000000000,1,"233"
11386.000000000000000,1,"233"
11521.000000000000000,1,"233"
11656.000000000000000,1,"893"
11791.000000000000000,1,"893"
11926.000000000000000,1,"893"
12061.000000000000000,1,"893"
12196.000000000000000,1,"893"
12331.000000000000000,1,"599"
12466.000000000000000,1,"599"
12601.000000000000000,1,"598"
12736.000000000000000,1,"440"
12871.000000000000000,1,"440"
13006.000000000000000,1,"440"
13141.000000000000000,1,"440"
13276.000000000000000,1,"440"
13411.000000000000000,1,"440"
13546.000000000000000,0,"272"
13681.000000000000000,0,"272"
13816.000000000000000,0,"272"
13951.000000000000000,0,"272"
14086.000000000000000,0,"272"
27451.000000000000000,1,"047"
27586.000000000000000,1,"047"
27721.000000000000000,1,"047"
27856.000000000000000,1,"047"
27991.000000000000000,1,"047"
28126.000000000000000,1,"047"
28261.000000000000000,1,"047"
28396.000000000000000,1,"047"
28531.000000000000000,1,"047"
28666.000000000000000,1,"047"
28801.000000000000000,1,"047"
28936.000000000000000,1,"047"
29071.000000000000000,1,"047"
29206.000000000000000,1,"047"
29341.000000000000000,1,"047"
29476.000000000000000,1,"047"
29611.000000000000000,1,"047"
452.000000000000000,0,"710"
587.000000000000000,0,"710"
722.000000000000000,0,"710"
857.000000000000000,1,"710"
992.000000000000000,1,"710"
1127.000000000000000,1,"710"
1262.000000000000000,1,"710"
1397.000000000000000,1,"710"
1532.000000000000000,1,"710"
1667.000000000000000,1,"710"
1802.000000000000000,1,"710"
1937.000000000000000,1,"710"
2072.000000000000000,1,"734"
2207.000000000000000,1,"734"
2342.000000000000000,1,"734"
2477.000000000000000,1,"734"
2612.000000000000000,1,"734"
2747.000000000000000,1,"734"
2882.000000000000000,1,"734"
3017.000000000000000,1,"734"
3152.000000000000000,1,"734"
3287.000000000000000,1,"734"
3422.000000000000000,1,"284"
3557.000000000000000,1,"284"
3692.000000000000000,1,"284"
3827.000000000000000,1,"981"
3962.000000000000000,1,"430"
4097.000000000000000,1,"981"
4232.000000000000000,1,"430"
4367.000000000000000,1,"430"
4502.000000000000000,1,"430"
4637.000000000000000,1,"619"
4772.000000000000000,1,"619"
4907.000000000000000,1,"619"
5042.000000000000000,1,"619"
5177.000000000000000,1,"790"
5312.000000000000000,1,"790"
5447.000000000000000,1,"790"
5582.000000000000000,1,"790"
5717.000000000000000,1,"790"
5852.000000000000000,1,"790"
5987.000000000000000,1,"790"
6122.000000000000000,1,"790"
6257.000000000000000,1,"108"
6392.000000000000000,1,"108"
6527.000000000000000,1,"108"
6662.000000000000000,1,"108"
6797.000000000000000,1,"143"
6932.000000000000000,1,"143"
7067.000000000000000,1,"143"
7202.000000000000000,1,"143"
7337.000000000000000,1,"581"
7472.000000000000000,1,"581"
7607.000000000000000,1,"581"
7742.000000000000000,1,"581"
7877.000000000000000,1,"581"
8012.000000000000000,1,"581"
8147.000000000000000,1,"581"
8282.000000000000000,1,"581"
8417.000000000000000,1,"301"
8552.000000000000000,1,"301"
8687.000000000000000,1,"301"
8822.000000000000000,1,"301"
8957.000000000000000,1,"301"
9092.000000000000000,1,"301"
9227.000000000000000,1,"743"
9362.000000000000000,1,"743"
9497.000000000000000,1,"743"
9632.000000000000000,1,"743"
9767.000000000000000,1,"743"
9902.000000000000000,1,"743"
10037.000000000000000,1,"743"
10172.000000000000000,1,"743"
10307.000000000000000,1,"408"
10442.000000000000000,1,"408"
10577.000000000000000,1,"408"
10712.000000000000000,1,"408"
10847.000000000000000,1,"233"
10982.000000000000000,1,"233"
11117.000000000000000,1,"233"
11252.000000000000000,1,"233"
11387.000000000000000,1,"233"
11522.000000000000000,1,"233"
11657.000000000000000,1,"893"
11792.000000000000000,1,"893"
11927.000000000000000,1,"893"
12062.000000000000000,1,"599"
12197.000000000000000,1,"599"
12332.000000000000000,1,"599"
12467.000000000000000,1,"599"
12602.000000000000000,1,"598"
12737.000000000000000,1,"440"
12872.000000000000000,1,"440"
13007.000000000000000,1,"440"
13142.000000000000000,1,"440"
13277.000000000000000,1,"440"
13412.000000000000000,1,"272"
13547.000000000000000,0,"272"
13682.000000000000000,0,"272"
13817.000000000000000,0,"272"
13952.000000000000000,0,"272"
14087.000000000000000,0,"272"
27317.000000000000000,1,"047"
27452.000000000000000,1,"047"
27587.000000000000000,1,"047"
27722.000000000000000,1,"047"
27857.000000000000000,1,"047"
27992.000000000000000,1,"047"
28127.000000000000000,1,"047"
28262.000000000000000,1,"047"
28397.000000000000000,1,"047"
28532.000000000000000,1,"047"
28667.000000000000000,1,"047"
28802.000000000000000,1,"047"
28937.000000000000000,1,"047"
29072.000000000000000,1,"047"
29207.000000000000000,1,"047"
29342.000000000000000,1,"047"
29477.000000000000000,1,"047"
453.000000000000000,0,"710"
588.000000000000000,0,"710"
723.000000000000000,1,"710"
858.000000000000000,1,"710"
993.000000000000000,1,"710"
1128.000000000000000,1,"710"
1263.000000000000000,1,"710"
1398.000000000000000,1,"710"
1533.000000000000000,1,"710"
1668.000000000000000,1,"710"
1803.000000000000000,1,"710"
1938.000000000000000,1,"710"
2073.000000000000000,1,"734"
2208.000000000000000,1,"734"
2343.000000000000000,1,"734"
2478.000000000000000,1,"734"
2613.000000000000000,1,"734"
2748.000000000000000,1,"734"
2883.000000000000000,1,"734"
3018.000000000000000,1,"734"
3153.000000000000000,1,"734"
3288.000000000000000,1,"761"
3423.000000000000000,1,"761"
3558.000000000000000,1,"761"
3693.000000000000000,1,"761"
3828.000000000000000,1,"981"
3963.000000000000000,1,"981"
4098.000000000000000,1,"981"
4233.000000000000000,1,"103"
4368.000000000000000,1,"430"
4503.000000000000000,1,"103"
4638.000000000000000,1,"619"
4773.000000000000000,1,"619"
4908.000000000000000,1,"619"
5043.000000000000000,1,"619"
5178.000000000000000,1,"790"
5313.000000000000000,1,"790"
5448.000000000000000,1,"790"
5583.000000000000000,1,"790"
5718.000000000000000,1,"790"
5853.000000000000000,1,"536"
5988.000000000000000,1,"536"
6123.000000000000000,1,"790"
6258.000000000000000,1,"108"
6393.000000000000000,1,"108"
6528.000000000000000,1,"108"
6663.000000000000000,1,"108"
6798.000000000000000,1,"143"
6933.000000000000000,1,"143"
7068.000000000000000,1,"143"
7203.000000000000000,1,"143"
7338.000000000000000,1,"581"
7473.000000000000000,1,"581"
7608.000000000000000,1,"581"
7743.000000000000000,1,"581"
7878.000000000000000,1,"250"
8013.000000000000000,1,"250"
8148.000000000000000,1,"250"
8283.000000000000000,1,"250"
8418.000000000000000,1,"250"
8553.000000000000000,1,"301"
8688.000000000000000,1,"301"
8823.000000000000000,1,"301"
8958.000000000000000,1,"743"
9093.000000000000000,1,"743"
9228.000000000000000,1,"743"
9363.000000000000000,1,"743"
9498.000000000000000,1,"743"
9633.000000000000000,1,"743"
9768.000000000000000,1,"743"
9903.000000000000000,1,"743"
10038.000000000000000,1,"743"
10173.000000000000000,1,"408"
10308.000000000000000,1,"408"
10443.000000000000000,1,"408"
10578.000000000000000,1,"408"
10713.000000000000000,1,"233"
10848.000000000000000,1,"233"
10983.000000000000000,1,"233"
11118.000000000000000,1,"233"
11253.000000000000000,1,"233"
11388.000000000000000,1,"233"
11523.000000000000000,1,"233"
11658.000000000000000,1,"893"
11793.000000000000000,1,"599"
11928.000000000000000,1,"599"
12063.000000000000000,1,"599"
12198.000000000000000,1,"599"
12333.000000000000000,1,"599"
12468.000000000000000,1,"599"
12603.000000000000000,1,"599"
12738.000000000000000,1,"288"
12873.000000000000000,1,"288"
13008.000000000000000,1,"272"
13143.000000000000000,1,"272"
13278.000000000000000,1,"272"
13413.000000000000000,1,"272"
13548.000000000000000,0,"272"
13683.000000000000000,0,"272"
13818.000000000000000,0,"272"
13953.000000000000000,0,"272"
14088.000000000000000,0,"272"
14223.000000000000000,0,"208"
27048.000000000000000,1,"047"
27183.000000000000000,1,"047"
27318.000000000000000,1,"047"
27453.000000000000000,1,"047"
27588.000000000000000,1,"047"
27723.000000000000000,1,"047"
